1938,9426001,2020-01-21 15:58:11+00:00,-20.10918167,118.51566000000001,1,120.0252778,33,27,Bulk Carrier,2009,93251,230.0,38.0,7.0,7.0,14.9
1939,9447976,2019-12-24 07:57:03+00:00,-20.123054999999997,118.514975,1,120.02722220000001,30,28,Bulk Carrier,2011,175800,291.8,45.0,9.0,9.0,18.25
1940,9644500,2019-12-17 07:57:48+00:00,-20.074975,118.5290433,1,120.0286111,21,25,Bulk Carrier,2012,107236,254.99,43.0,7.0,7.0,13.4
1941,9437270,2019-04-18 15:57:51+00:00,-20.12686,118.5281467,1,120.0288889,42,18,Ore Carrier,2011,250847,329.95,57.0,9.0,9.0,18.02
1942,9439113,2019-09-13 23:57:14+00:00,-20.1087,118.62161670000002,1,120.0325,21,26,Bulk Carrier,2008,180180,288.93,45.0,9.0,9.0,18.17
1943,9441934,2020-01-28 15:57:46+00:00,-20.09661833,118.51628670000001,1,120.03444440000001,39,28,Ore Carrier,2011,226434,319.58,54.0,9.0,9.0,18.12
1944,9413717,2019-07-16 15:57:38+00:00,-20.10736,118.615035,1,120.03527779999999,13,29,Bulk Carrier,2010,177921,292.0,45.0,9.0,9.0,18.3
1945,9633733,2020-01-04 07:57:15+00:00,-20.109755,118.5754283,1,120.03555559999998,21,27,Bulk Carrier,2013,180032,295.0,46.0,9.0,9.0,18.1
1946,9445291,2019-10-16 23:57:08+00:00,-20.13605333,118.5432933,1,120.03833329999999,31,40,Ore Carrier,2011,228915,324.99,52.5,5.0,5.0,18.1
1947,9516492,2019-10-03 23:55:41+00:00,-20.119329999999998,118.63481499999999,1,120.04055559999999,37,33,Bulk Carrier,2011,207980,300.0,50.0,9.0,9.0,18.2
1948,9459321,2019-06-30 07:56:41+00:00,-20.08335,118.63065,1,120.05,24,34,Bulk Carrier,2011,115429,254.0,43.0,7.0,7.0,14.5
1949,9479242,2019-04-23 07:55:19+00:00,-20.10437,118.6005317,1,120.05722220000001,40,21,Bulk Carrier,2012,206650,299.7,50.0,9.0,9.0,18.23
1950,9802114,2019-06-20 23:59:54+00:00,-20.09545,118.58715330000001,1,127.95555559999998,34,29,Bulk Carrier,2018,207800,299.9,50.0,9.0,9.0,18.3
1951,9398113,2019-11-15 15:59:50+00:00,-20.09806667,118.5848,1,127.95944440000001,18,29,Bulk Carrier,2010,207945,299.7,50.0,9.0,9.0,18.23
1952,9686766,2019-10-10 07:59:38+00:00,-20.12891167,118.52596499999999,1,127.96305559999999,37,42,Chemical & Oil Carrier,2015,50145,183.08,32.2,,,13.32
1953,9581681,2019-12-23 07:59:12+00:00,-20.1173,118.52871670000002,1,127.965,22,28,Bulk Carrier,2012,114013,250.0,43.0,7.0,7.0,14.5
1954,9478846,2020-02-12 15:59:50+00:00,-20.09470333,118.5421983,1,127.9652778,39,21,Bulk Carrier,2012,110925,240.0,43.05,7.0,7.0,14.7
1955,9621314,2019-10-29 07:59:33+00:00,-20.09383,118.5604983,1,127.9663889,22,38,Ore Carrier,2013,251022,329.95,57.0,9.0,9.0,18.03
1956,9732709,2019-12-16 23:59:30+00:00,-20.135070000000002,118.53978000000001,1,127.97194440000001,22,25,Chemical & Oil Carrier,2017,49999,183.2,32.26,,,12.84
1957,9757591,2019-07-04 23:59:11+00:00,-20.073204999999998,118.60475670000001,1,127.97277779999999,21,29,Bulk Carrier,2017,208864,299.95,50.0,9.0,9.0,18.42
1958,9567996,2019-07-13 15:59:28+00:00,-20.08034167,118.5896633,1,127.97555559999999,14,25,Bulk Carrier,2014,207547,299.94,50.0,9.0,9.0,18.27
1959,9689689,2019-03-31 07:58:41+00:00,-20.09787,118.5079883,1,127.97555559999999,36,13,Bulk Carrier,2016,179232,292.26,45.0,9.0,9.0,18.32
1960,9615066,2019-09-25 07:58:32+00:00,-20.13027167,118.5239733,1,127.97583329999999,27,32,Bulk Carrier,2012,28198,169.37,27.2,5.0,5.0,9.82
1961,9490882,2019-03-27 07:59:39+00:00,-20.1361,118.51415,1,127.9761111,12,12,Bulk Carrier,2010,179194,291.97,45.0,9.0,9.0,18.2
1962,9406465,2019-09-28 07:59:51+00:00,-20.07868333,118.5101,1,127.9772222,30,27,Bulk Carrier,2007,206366,299.94,50.0,9.0,9.0,18.1
1963,9621338,2019-05-07 07:59:44+00:00,-20.10504833,118.53358999999999,1,127.97833329999999,22,23,Ore Carrier,2013,251028,329.95,57.0,9.0,9.0,18.03
1964,9425461,2019-08-05 15:59:58+00:00,-20.10988,118.5394567,0,127.98194440000002,22,31,Bulk Carrier,2009,169057,287.5,45.0,9.0,9.0,17.7
1965,9724831,2019-03-27 07:58:41+00:00,-20.11913167,118.580675,1,127.9836111,6,11,Ore Carrier,2018,250327,325.0,57.0,9.0,9.0,18.0
1966,9683104,2020-02-21 07:58:26+00:00,-20.09798167,118.60424669999999,1,127.98527779999999,36,16,Bulk Carrier,2014,207842,299.94,50.0,9.0,9.0,18.27
1967,9615066,2019-10-01 23:59:23+00:00,-20.12328333,118.58056670000002,1,127.98694440000001,29,32,Bulk Carrier,2012,28198,169.37,27.2,5.0,5.0,9.82
1968,9758662,2019-08-11 07:58:11+00:00,-20.09892333,118.61781670000002,1,127.9897222,19,29,Bulk Carrier,2017,207241,299.88,50.0,9.0,9.0,18.5
1969,9683104,2019-09-07 23:58:11+00:00,-20.0647,118.5723033,1,127.99083329999999,17,23,Bulk Carrier,2014,207842,299.94,50.0,9.0,9.0,18.27
1970,9689677,2020-02-04 15:58:47+00:00,-20.09474167,118.62443,1,127.9911111,40,27,Bulk Carrier,2014,179033,292.26,45.0,9.0,9.0,18.32
1971,9516533,2020-02-03 23:58:45+00:00,-20.07149167,118.526625,0,127.99138889999999,39,28,Bulk Carrier,2014,207811,300.0,50.0,9.0,9.0,18.2
1972,9731456,2019-05-21 23:59:10+00:00,-20.11438,118.5263067,1,127.99194440000001,35,27,Bulk Carrier,2016,207709,299.88,50.0,9.0,9.0,18.5
1973,9593062,2019-06-20 23:57:28+00:00,-20.12138333,118.574175,1,127.9925,30,31,Bulk Carrier,2012,206095,299.85,50.01,9.0,9.0,18.47
1974,9447990,2019-06-02 07:59:51+00:00,-20.10652333,118.60045330000001,1,127.99333329999999,25,32,Bulk Carrier,2011,175800,291.8,45.0,9.0,9.0,18.25
1975,9620504,2019-09-30 15:57:23+00:00,-20.07427667,118.52504669999999,1,127.99333329999999,31,31,Bulk Carrier,2012,115184,254.0,43.0,7.0,7.0,14.5
1976,9573763,2019-03-27 15:58:48+00:00,-20.09445167,118.5671433,1,127.9952778,18,12,Bulk Carrier,2010,181529,291.98,45.0,9.0,9.0,18.24
1977,9612961,2019-05-19 23:57:23+00:00,-20.10489833,118.5266717,1,127.9952778,32,22,Bulk Carrier,2011,180156,295.0,46.0,9.0,9.0,18.1
1978,9573763,2019-06-22 07:58:49+00:00,-20.08318667,118.58794329999999,1,127.99583329999999,36,28,Bulk Carrier,2010,181529,291.98,45.0,9.0,9.0,18.24
1979,9698965,2019-06-04 15:58:25+00:00,-20.08069667,118.6165733,1,127.99972220000001,23,33,Bulk Carrier,2015,181060,292.0,45.0,9.0,9.0,18.3
1980,9409144,2019-07-26 15:57:42+00:00,-20.10852833,118.5449933,1,128.0019444,26,31,Bulk Carrier,2011,178342,292.0,44.98,9.0,9.0,17.98
1981,9660023,2019-05-16 15:57:13+00:00,-20.061705,118.572025,1,128.0019444,22,22,Bulk Carrier,2013,181381,291.98,45.0,9.0,9.0,18.24
1982,9330305,2019-12-21 15:59:10+00:00,-20.0906,118.57831670000002,0,128.0022222,26,29,Bulk Carrier,2007,177003,288.97,45.0,9.0,9.0,17.96
1983,9588495,2020-02-22 07:58:14+00:00,-20.11959333,118.60475670000001,1,128.00305559999998,37,12,Bulk Carrier,2012,206040,299.92,50.0,9.0,9.0,18.4
1984,9516519,2019-05-20 07:59:13+00:00,-20.10795,118.6177,1,128.00333329999998,33,26,Bulk Carrier,2011,207906,300.0,50.0,9.0,9.0,18.2
1985,9468360,2019-10-04 23:58:16+00:00,-20.11980333,118.535195,1,128.0047222,33,34,Bulk Carrier,2012,174977,291.8,45.0,9.0,9.0,18.27
1986,9479228,2019-10-01 23:59:09+00:00,-20.08630333,118.55380829999999,0,128.005,29,31,Bulk Carrier,2011,206565,299.7,50.0,9.0,9.0,18.23
1987,9409065,2019-05-29 07:58:26+00:00,-20.07016667,118.61828329999999,1,128.0063889,30,31,Bulk Carrier,2009,178369,292.0,44.98,9.0,9.0,17.98
1988,9423968,2019-07-12 15:59:17+00:00,-20.06656667,118.6028133,0,128.0069444,15,27,Bulk Carrier,2010,182279,295.0,46.0,9.0,9.0,18.28
1989,9737826,2019-12-17 23:58:44+00:00,-20.07895167,118.58283,1,128.00777779999999,25,23,Bulk Carrier,2016,209900,299.99,50.0,9.0,9.0,18.43
1990,9459321,2019-05-24 07:59:23+00:00,-20.12028333,118.5914,1,128.0086111,33,31,Bulk Carrier,2011,115429,254.0,43.0,7.0,7.0,14.5
1991,9465198,2019-05-31 15:58:23+00:00,-20.09252167,118.53325500000001,1,128.0088889,24,32,Bulk Carrier,2008,178021,292.0,45.0,9.0,9.0,18.3
1992,9605700,2019-09-13 07:57:26+00:00,-20.09318667,118.50903170000001,1,128.01,17,30,Bulk Carrier,2012,176000,292.0,45.0,9.0,9.0,18.3
1993,9431240,2019-06-18 23:58:09+00:00,-20.138345,118.5391283,1,128.01027779999998,37,31,Ore Carrier,2010,229008,324.99,52.5,5.0,5.0,18.1
1994,9300594,2019-10-17 23:57:11+00:00,-20.08586667,118.52875,1,128.01055559999998,29,40,Bulk Carrier,2005,177005,288.97,45.0,9.0,9.0,17.96
1995,9678824,2020-02-14 23:58:57+00:00,-20.08002333,118.5164233,1,128.01277779999998,38,18,Bulk Carrier,2014,208003,299.92,50.0,9.0,9.0,18.4
1996,9567996,2019-04-01 07:58:41+00:00,-20.11061,118.63351670000002,1,128.01305559999997,40,14,Bulk Carrier,2014,207547,299.94,50.0,9.0,9.0,18.27
1997,9345764,2019-05-04 23:58:35+00:00,-20.08241667,118.63341670000001,1,128.0166667,30,25,Bulk Carrier,2006,171680,289.0,45.0,9.0,9.0,17.92
1998,9409493,2019-11-18 07:57:54+00:00,-20.13455,118.53771670000002,1,128.01722220000002,23,26,Product Carrier,2009,45634,179.8,32.23,,,12.12
1999,9820867,2019-06-16 07:58:08+00:00,-20.10785833,118.5360567,1,128.0183333,30,29,Bulk Carrier,2018,208564,299.95,50.0,9.0,9.0,18.32
2000,9307061,2019-10-02 15:58:13+00:00,-20.10727,118.56583,1,128.0225,32,32,Bulk Carrier,2006,173624,289.0,45.0,9.0,9.0,18.22
2001,9802114,2019-05-12 07:57:40+00:00,-20.111635,118.57661329999999,1,128.02694440000002,24,21,Bulk Carrier,2018,207800,299.9,50.0,9.0,9.0,18.3
2002,9673848,2019-05-07 07:57:30+00:00,-20.094045,118.57600000000001,1,128.0277778,23,23,Bulk Carrier,2013,206292,299.7,50.0,9.0,9.0,18.23
2003,9683104,2019-10-25 15:57:41+00:00,-20.107210000000002,118.54129329999999,1,128.0311111,24,38,Bulk Carrier,2014,207842,299.94,50.0,9.0,9.0,18.27
2004,9268473,2019-06-18 07:57:48+00:00,-20.08511667,118.52076670000001,1,128.03333329999998,34,31,Bulk Carrier,2004,170081,288.97,44.98,9.0,9.0,17.9
2005,9503225,2019-04-27 23:57:46+00:00,-20.120295000000002,118.56091,1,128.03555559999998,41,19,Bulk Carrier,2014,210036,299.99,50.0,9.0,9.0,18.43
2006,9434785,2019-12-27 07:57:37+00:00,-20.10636667,118.59486670000001,1,128.0361111,25,27,Bulk Carrier,2009,179700,292.0,45.0,9.0,9.0,18.2
2007,9434424,2019-05-03 15:57:17+00:00,-20.12758,118.525195,1,128.0388889,32,21,Bulk Carrier,2010,180702,292.0,45.0,9.0,9.0,18.2
2008,9595591,2020-02-10 15:52:37+00:00,-20.06947333,118.59481000000001,1,128.0805556,40,25,Bulk Carrier,2011,179461,291.97,45.0,9.0,9.0,18.22
2009,9558074,2019-04-28 15:45:20+00:00,-20.12067167,118.51084170000001,1,128.2066667,37,24,Bulk Carrier,2009,178242,292.0,45.0,9.0,9.0,18.3
2010,9595591,2020-01-04 15:03:36+00:00,-20.098685,118.5112,1,128.91055559999998,24,29,Bulk Carrier,2011,179461,291.97,45.0,9.0,9.0,18.22
2011,9702558,2020-01-07 15:59:53+00:00,-20.11772167,118.5625483,1,135.955,14,27,Bulk Carrier,2014,209749,299.99,50.0,9.0,9.0,18.43
2012,9481647,2019-06-19 07:59:21+00:00,-20.10716333,118.61695,1,135.9625,32,29,Bulk Carrier,2011,106661,253.0,43.0,7.0,7.0,13.6
2013,9684134,2019-07-30 07:59:56+00:00,-20.09526667,118.50946,1,135.9688889,23,28,Bulk Carrier,2013,75321,225.0,32.26,7.0,7.0,14.2
2014,9744398,2019-07-12 15:59:38+00:00,-20.11946167,118.5382117,1,135.97027780000002,17,27,Ore Carrier,2017,261761,326.9,57.0,5.0,9.0,18.8
2015,9816581,2019-12-17 07:59:33+00:00,-20.08145833,118.6221483,1,135.9736111,24,25,Bulk Carrier,2018,183230,291.95,45.0,9.0,9.0,18.25
2016,9595424,2020-01-21 23:59:15+00:00,-20.13812333,118.5416817,1,135.98138889999998,38,27,Bulk Carrier,2011,207725,299.7,50.0,9.0,9.0,18.23
2017,9433810,2019-04-14 07:59:45+00:00,-20.134395,118.54476170000001,0,135.9852778,25,20,Product Carrier,2011,50079,182.5,32.23,,,12.92
2018,9495064,2019-11-10 07:58:03+00:00,-20.1122,118.61951670000002,1,135.9866667,20,32,Bulk Carrier,2010,114601,255.0,43.01,7.0,7.0,14.5
2019,9431240,2019-12-21 15:58:56+00:00,-20.116654999999998,118.5417283,1,135.9877778,23,29,Ore Carrier,2010,229008,324.99,52.5,5.0,5.0,18.1
2020,9678824,2019-11-24 15:59:50+00:00,-20.10817167,118.50825829999998,1,135.99194440000002,25,23,Bulk Carrier,2014,208003,299.92,50.0,9.0,9.0,18.4
2021,9675937,2019-07-04 15:58:22+00:00,-20.11051,118.5681783,1,135.99333330000002,20,32,Bulk Carrier,2015,216656,306.0,52.0,9.0,9.0,18.2
2022,9745938,2019-11-16 15:59:50+00:00,-20.09541,118.613115,1,135.9936111,20,27,Bulk Carrier,2017,209756,300.0,50.0,9.0,9.0,18.4
2023,9627708,2019-07-09 15:58:18+00:00,-20.12185833,118.5672483,1,135.99444440000002,16,30,Ore Carrier,2015,250993,329.95,57.0,9.0,9.0,18.02
2024,9479242,2019-10-15 15:58:47+00:00,-20.12320833,118.5433267,1,135.99472219999998,32,40,Bulk Carrier,2012,206650,299.7,50.0,9.0,9.0,18.23
2025,9621326,2020-02-09 07:59:24+00:00,-20.123175,118.59539170000001,1,135.9955556,31,20,Ore Carrier,2014,251029,329.95,57.0,9.0,9.0,18.0
2026,9767089,2019-12-25 15:57:49+00:00,-20.109939999999998,118.514045,1,135.9986111,27,26,Bulk Carrier,2017,182342,292.0,45.0,9.0,9.0,18.24
2027,9801213,2019-05-19 23:59:50+00:00,-20.09534833,118.58127830000001,0,135.99944440000002,30,25,Bulk Carrier,2017,208662,299.9,50.0,9.0,9.0,18.32
2028,9588457,2019-11-28 07:58:15+00:00,-20.12011,118.53796329999999,1,136.0,24,22,Bulk Carrier,2011,179678,292.0,45.0,9.0,9.0,18.22
2029,9724647,2019-06-26 15:59:36+00:00,-20.07099667,118.61794499999999,1,136.0008333,30,29,Bulk Carrier,2016,208931,299.95,50.0,9.0,9.0,18.4
2030,9750919,2019-10-28 07:59:27+00:00,-20.06534333,118.57000829999998,1,136.0008333,23,37,Bulk Carrier,2016,211182,300.0,49.0,9.0,9.0,18.6
2031,9470052,2019-03-27 07:59:36+00:00,-20.11411167,118.53065169999999,1,136.0011111,11,12,Ore Carrier,2013,263055,328.05,57.0,5.0,5.0,18.83
2032,9723916,2019-08-10 15:59:28+00:00,-20.10517,118.57526170000001,1,136.0016667,18,27,Bulk Carrier,2016,206752,300.0,50.0,9.0,9.0,18.59
2033,9336995,2019-06-18 07:57:13+00:00,-20.13011667,118.52263329999998,1,136.00222219999998,33,31,Bulk Carrier,2008,207912,299.7,50.0,9.0,9.0,18.23
2034,9487031,2019-12-16 15:57:11+00:00,-20.08923333,118.5277567,1,136.00416669999998,23,27,Bulk Carrier,2010,31776,177.5,28.2,5.0,5.0,9.5
2035,9738131,2019-09-28 15:59:00+00:00,-20.12088167,118.5413367,1,136.0061111,28,32,Bulk Carrier,2017,178332,292.0,45.0,9.0,9.0,16.5
2036,9304930,2019-05-29 07:59:11+00:00,-20.12641667,118.57913329999998,1,136.00722219999997,31,29,Bulk Carrier,2007,203512,299.9,50.0,9.0,9.0,18.1
2037,9469869,2019-12-26 15:59:20+00:00,-20.07915333,118.5136067,1,136.0075,27,26,Bulk Carrier,2009,177736,292.0,45.0,9.0,9.0,18.32
2038,9581708,2019-06-17 23:58:52+00:00,-20.10836667,118.50816670000002,1,136.0075,31,31,Bulk Carrier,2013,114038,250.0,43.0,7.0,7.0,14.5
2039,9735165,2019-10-27 15:59:05+00:00,-20.09224833,118.6078233,1,136.00916669999998,21,36,Bulk Carrier,2015,209472,300.0,50.0,9.0,9.0,18.4
2040,9345764,2019-08-17 07:58:17+00:00,-20.10578333,118.60326670000002,1,136.0094444,25,26,Bulk Carrier,2006,171680,289.0,45.0,9.0,9.0,17.92
2041,9513749,2019-10-08 15:58:31+00:00,-20.0785,118.58188329999999,1,136.0125,33,37,Bulk Carrier,2010,206291,299.94,50.0,9.0,9.0,18.1
2042,9427316,2019-06-14 07:57:10+00:00,-20.11762667,118.57563,1,136.0127778,23,31,Bulk Carrier,2011,176405,292.0,45.0,9.0,9.0,18.3
2043,9737826,2019-08-04 15:58:35+00:00,-20.12321167,118.5156817,1,136.0127778,26,28,Bulk Carrier,2016,209900,299.99,50.0,9.0,9.0,18.43
2044,9660023,2020-02-13 07:57:21+00:00,-20.11901,118.62083500000001,1,136.0136111,38,19,Bulk Carrier,2013,181381,291.98,45.0,9.0,9.0,18.24
2045,9700172,2019-05-15 15:57:18+00:00,-20.09353667,118.53625500000001,1,136.0158333,18,25,Ore Carrier,2014,250063,330.0,57.0,5.0,5.0,18.02
2046,9595424,2019-09-01 07:57:39+00:00,-20.07842333,118.60249170000002,1,136.0169444,15,25,Bulk Carrier,2011,207725,299.7,50.0,9.0,9.0,18.23
2047,9348285,2019-11-30 07:57:44+00:00,-20.07028333,118.61688329999998,1,136.0225,26,26,Bulk Carrier,2007,174145,289.0,45.0,9.0,9.0,18.1
2048,9425447,2020-01-28 23:56:59+00:00,-20.11004333,118.6362983,1,136.0241667,38,29,Bulk Carrier,2012,181325,291.98,45.0,9.0,9.0,18.24
2049,9516480,2019-06-08 15:58:02+00:00,-20.12565,118.60813329999999,1,136.0241667,19,33,Bulk Carrier,2011,208001,300.0,50.0,9.0,9.0,18.2
2050,9703241,2019-09-08 07:57:44+00:00,-20.09655833,118.54146829999999,1,136.02777780000002,15,24,Bulk Carrier,2016,180940,292.0,45.0,9.0,9.0,18.3
2051,9521394,2019-06-18 23:57:46+00:00,-20.08150667,118.57861499999999,1,136.0288889,35,31,Bulk Carrier,2013,181125,292.0,45.0,9.0,9.0,18.2
2052,9334882,2019-06-04 07:57:56+00:00,-20.06566667,118.56501670000002,1,136.03027780000002,24,31,Ore Carrier,2009,297430,327.0,55.0,6.0,6.0,21.4
2053,9785718,2020-02-20 15:57:20+00:00,-20.13530333,118.51265500000001,1,136.0316667,36,10,Chemical & Oil Carrier,2017,49990,183.34,32.2,,,13.04
2054,9441934,2019-12-21 07:57:38+00:00,-20.10906,118.6080817,1,136.03472219999998,23,24,Ore Carrier,2011,226434,319.58,54.0,9.0,9.0,18.12
2055,9689691,2019-10-13 23:57:17+00:00,-20.10799833,118.51526670000001,1,136.035,35,39,Bulk Carrier,2016,179177,292.26,45.0,9.0,9.0,18.32
2056,9431238,2019-06-22 15:57:03+00:00,-20.07804667,118.52543,1,136.0433333,37,28,Ore Carrier,2010,228990,324.99,52.5,5.0,5.0,18.1
2057,9445306,2019-05-20 15:56:11+00:00,-20.06709167,118.6219967,1,136.0472222,33,25,Ore Carrier,2012,228517,324.99,52.5,5.0,5.0,18.1
2058,9468401,2019-05-21 23:54:07+00:00,-20.09437167,118.5422533,1,136.0866667,37,27,Bulk Carrier,2010,180715,292.0,45.0,9.0,9.0,18.2
2059,9493755,2020-01-08 23:53:47+00:00,-20.09422333,118.56886999999999,1,136.1027778,25,31,Bulk Carrier,2012,175231,291.8,45.0,9.0,9.0,18.25
2060,9748693,2020-01-14 07:59:39+00:00,-20.07711667,118.52420330000001,1,141.0338889,14,28,Bulk Carrier,2016,208329,299.95,50.0,9.0,9.0,18.4
2061,9333797,2019-06-15 01:19:52+00:00,-20.1366,118.5125,1,142.6408333,24,31,Bulk Carrier,2005,185897,290.0,47.0,9.0,9.0,17.97
2062,9448011,2019-11-22 07:59:56+00:00,-20.12261667,118.51583329999998,1,143.95833330000002,20,26,Bulk Carrier,2009,206312,299.94,50.0,9.0,9.0,18.1
2063,9536832,2019-12-12 15:59:50+00:00,-20.12746667,118.5262467,0,143.9588889,16,29,Product Carrier,2012,45950,181.54,32.2,,,12.17
2064,9362994,2019-09-16 15:59:17+00:00,-20.10948167,118.6078317,1,143.97,22,29,Ore Carrier,2008,229117,319.58,54.0,9.0,9.0,18.1
2065,9802114,2019-12-27 23:58:59+00:00,-20.09665167,118.5423533,1,143.9719444,23,30,Bulk Carrier,2018,207800,299.9,50.0,9.0,9.0,18.3
2066,9731444,2019-10-09 07:59:43+00:00,-20.10820667,118.60588829999999,1,143.97472219999997,35,38,Bulk Carrier,2016,207765,299.88,50.0,9.0,9.0,18.5
2067,9516492,2019-12-31 15:59:27+00:00,-20.10934667,118.56839,1,143.9758333,26,29,Bulk Carrier,2011,207980,300.0,50.0,9.0,9.0,18.2
2068,9492220,2019-05-23 23:59:30+00:00,-20.10908167,118.508455,1,143.9794444,35,28,Bulk Carrier,2012,206117,299.92,50.0,9.0,9.0,18.4
2069,9638874,2020-02-14 15:58:53+00:00,-20.096225,118.60701,1,143.98166669999998,38,16,Bulk Carrier,2013,207435,300.0,50.0,9.0,9.0,18.2
2070,9731432,2020-01-18 07:59:51+00:00,-20.09079667,118.52826,1,143.9841667,32,27,Bulk Carrier,2017,207810,299.88,50.0,9.0,9.0,18.5
2071,9751016,2019-09-18 15:59:57+00:00,-20.08364167,118.5428533,1,143.9858333,27,30,Bulk Carrier,2017,180003,294.98,46.0,9.0,9.0,18.1
2072,9516519,2020-01-01 23:58:22+00:00,-20.09278333,118.58216670000002,1,143.98694440000003,22,28,Bulk Carrier,2011,207906,300.0,50.0,9.0,9.0,18.2
2073,9330290,2019-12-20 15:59:41+00:00,-20.12495,118.60303329999999,1,143.99083330000002,23,24,Bulk Carrier,2006,176955,288.97,45.0,9.0,9.0,17.96
2074,9744398,2019-05-30 07:58:01+00:00,-20.09895,118.50738170000001,1,143.99194440000002,25,31,Ore Carrier,2017,261761,326.9,57.0,5.0,9.0,18.8
2075,9673812,2020-02-12 15:59:07+00:00,-20.13694667,118.54161670000002,1,143.99444440000002,38,22,Bulk Carrier,2013,206378,299.7,50.0,9.0,9.0,18.23
2076,9565326,2020-01-11 07:59:22+00:00,-20.10644333,118.5878617,1,143.9961111,28,27,Bulk Carrier,2010,180090,294.47,46.0,9.0,9.0,18.1
2077,9439046,2019-08-17 15:57:07+00:00,-20.09191667,118.57821670000001,1,143.99777780000002,27,25,Bulk Carrier,2008,206291,299.94,50.0,9.0,9.0,18.1
2078,9490882,2019-06-16 07:58:22+00:00,-20.12056667,118.61355,1,143.99944440000002,31,29,Bulk Carrier,2010,179194,291.97,45.0,9.0,9.0,18.2
2079,9566992,2020-01-17 23:58:36+00:00,-20.10776667,118.5830983,1,144.0016667,28,26,Bulk Carrier,2012,175580,291.8,45.0,9.0,9.0,18.25
2080,9423918,2019-08-24 23:58:39+00:00,-20.10612,118.56496670000001,1,144.0033333,19,26,Bulk Carrier,2007,177855,292.0,45.0,9.0,9.0,18.3
2081,9693563,2020-01-11 23:59:19+00:00,-20.06738333,118.6039267,0,144.0061111,24,30,Bulk Carrier,2015,179656,291.86,45.0,9.0,9.0,18.3
2082,9448011,2019-08-07 23:58:20+00:00,-20.08173333,118.58901670000002,1,144.00972219999997,23,30,Bulk Carrier,2009,206312,299.94,50.0,9.0,9.0,18.1
2083,9455557,2019-12-15 07:57:09+00:00,-20.09458333,118.50988329999998,1,144.01055559999998,23,28,Bulk Carrier,2011,114078,250.0,43.0,7.0,7.0,14.5
2084,9745938,2019-07-22 07:58:13+00:00,-20.122875,118.61737,1,144.0144444,22,30,Bulk Carrier,2017,209756,300.0,50.0,9.0,9.0,18.4
2085,9624469,2020-01-07 15:57:41+00:00,-20.07939167,118.535625,1,144.0211111,14,26,Bulk Carrier,2012,181529,291.98,45.0,9.0,9.0,18.24
2086,9662409,2019-05-27 07:58:21+00:00,-20.11080833,118.631335,1,144.0225,29,29,Bulk Carrier,2014,176247,292.0,45.0,9.0,9.0,18.3
2087,9573763,2019-11-13 23:57:19+00:00,-20.12738,118.528775,1,144.02333330000002,20,34,Bulk Carrier,2010,181529,291.98,45.0,9.0,9.0,18.24
2088,9606766,2019-04-23 15:57:29+00:00,-20.09455167,118.5930033,1,144.03055559999999,43,21,Bulk Carrier,2014,114046,250.0,43.0,7.0,7.0,14.5
2089,9581708,2019-03-28 07:57:38+00:00,-20.07865,118.59331670000002,1,144.03277780000002,19,13,Bulk Carrier,2013,114038,250.0,43.0,7.0,7.0,14.5
2090,9704087,2019-06-09 07:57:03+00:00,-20.10667,118.5158233,1,144.0433333,22,31,Bulk Carrier,2015,186300,299.84,47.5,9.0,9.0,18.02
2091,9744415,2019-06-06 15:40:44+00:00,-20.071189999999998,118.605755,1,144.2958333,28,33,Ore Carrier,2017,261761,327.0,57.0,5.0,9.0,18.83
2092,9595905,2019-03-28 07:59:38+00:00,-20.106825,118.5952233,1,151.9597222,28,14,Bulk Carrier,2012,37140,189.99,28.31,5.0,5.0,10.5
2093,9516519,2019-10-21 07:59:34+00:00,-20.08391667,118.62291670000002,1,151.96277780000003,27,44,Bulk Carrier,2011,207906,300.0,50.0,9.0,9.0,18.2
2094,9759953,2019-05-04 15:59:16+00:00,-20.092615,118.63454499999999,1,151.96472219999998,32,23,Bulk Carrier,2017,180008,295.0,46.0,9.0,9.0,18.1
2095,9434785,2019-05-03 07:59:22+00:00,-20.07483333,118.52206670000001,1,151.96805559999999,32,22,Bulk Carrier,2009,179700,292.0,45.0,9.0,9.0,18.2
2096,9332523,2019-06-04 07:58:41+00:00,-20.0938,118.57385,1,151.9744444,24,31,Bulk Carrier,2006,171681,289.0,45.0,9.0,9.0,17.92
2097,9539107,2019-12-18 07:59:43+00:00,-20.109085,118.60897,1,151.98055559999997,25,26,Bulk Carrier,2012,179407,292.0,45.0,9.0,9.0,18.2
2098,9445318,2019-06-19 23:58:55+00:00,-20.09583333,118.56666670000001,1,151.9811111,32,33,Ore Carrier,2012,228783,324.99,52.5,5.0,5.0,18.1
2099,9739240,2019-04-24 23:59:32+00:00,-20.06645167,118.5876267,1,151.9844444,40,23,Bulk Carrier,2015,179318,292.26,45.0,9.0,9.0,18.32
2100,9750945,2019-05-24 15:58:46+00:00,-20.12314667,118.6358,1,151.9847222,34,29,Bulk Carrier,2017,211084,300.0,49.0,9.0,9.0,18.6
2101,9545297,2019-08-21 07:59:02+00:00,-20.1085,118.57383329999999,1,151.9911111,15,27,Bulk Carrier,2013,180705,292.0,45.0,9.0,9.0,18.22
